0.359042578,1.073080607,0.360007932,0.490807919,0.360646924,1.891364719,0.361960099,0.711742908,0.362662359,0.611634978,0.363302957,0.243674714,0.363771774,0.622855794,0.364392448,0.523130476,0.364959062,1.468410226,0.365882433,1.45326302,0.366761309,0.132367548,0.367144867,1.608002344,0.368023506,1.145351937,0.368715413,1.335235688,0.36944083,1.474879652,0.370177903,1.083978664,0.370779605,1.931825439,0.371576326,1.649584081,0.37226502,1.838050341,0.372963341,1.369243956,0.373531898
0.129575077,1.073080607,0.138554694,0.490807919,0.143907499,1.891364719,0.156935204,0.711742908,0.163054595,0.611634978,0.168498928,0.243674714,0.171976038,0.622855794,0.17725851,0.523130476,0.181934321,1.468410226,0.19092265,1.45326302,0.199444666,0.132367548,0.201961428,1.608002344,0.21064812,1.145351937,0.217070363,1.335235688,0.223987312,1.474879652,0.231134005,1.083978664,0.236586266,1.931825439,0.244722734,1.649584081,0.25150606,1.838050341,0.258533484,1.369243956,0.263838401
0.400530689,1.073080607,0.40003168,0.490807919,0.399802679,1.891364719,0.398983642,0.711742908,0.398689725,0.611634978,0.39844508,0.243674714,0.398352842,0.622855794,0.398114992,0.523130476,0.397922878,1.468410226,0.397375362,1.45326302,0.396858544,0.132367548,0.396836901,1.608002344,0.396290924,1.145351937,0.395930656,1.335235688,0.395520877,1.474879652,0.395083291,1.083978664,0.394789207,1.931825439,0.394244742,1.649584081,0.393814268,1.838050341,0.393351423,1.369243956,0.393042505
0.057416443,1.073080607,0.068929556,0.490807919,0.075778251,1.891364719,0.092502507,0.711742908,0.100339338,0.611634978,0.10730842,0.243674714,0.111746344,0.622855794,0.11850895,0.523130476,0.124491425,1.468410226,0.136027967,1.45326302,0.146965697,0.132367548,0.150169796,1.608002344,0.161323181,1.145351937,0.16956064,1.335235688,0.178437101,1.474879652,0.187611325,1.083978664,0.194602754,1.931825439,0.205056884,1.649584081,0.213767927,1.838050341,0.22279577,1.369243956,0.229602952
0.810213044,1.073080607,0.816196966,0.490807919,0.827211522,1.891364719,0.823430456,0.711742908,0.829878091,0.611634978,0.836714332,0.243674714,0.846847715,0.622855794,0.852610844,0.523130476,0.858645227,1.468410226,0.853379517,1.45326302,0.846818873,0.132367548,0.853501591,1.608002344,0.843814684,1.145351937,0.838225681,1.335235688,0.830068851,1.474879652,0.820003947,1.083978664,0.813641945,1.931825439,0.798555106,1.649584081,0.786188307,1.838050341,0.772071245,1.369243956,0.762390353
0.533533695,1.073080607,0.529097104,0.490807919,0.526804509,1.891364719,0.519807124,0.711742908,0.516944668,0.611634978,0.514468397,0.243674714,0.51319238,0.622855794,0.510778786,0.523130476,0.508719678,1.468410226,0.503891566,1.45326302,0.499281098,0.132367548,0.498474162,1.608002344,0.493651332,1.145351937,0.49023102,1.335235688,0.486430563,1.474879652,0.482416662,1.083978664,0.479474021,1.931825439,0.474675623,1.649584081,0.470720396,1.838050341,0.466537307,1.369243956,0.463479488
0.448127022,1.073080607,0.446157741,0.490807919,0.44513161,1.891364719,0.442045059,0.711742908,0.440782187,0.611634978,0.439689534,0.243674714,0.4391223,0.622855794,0.438055025,0.523130476,0.437144214,1.468410226,0.435024264,1.45326302,0.433009716,0.132367548,0.432665875,1.608002344,0.430565091,1.145351937,0.429086904,1.335235688,0.427447822,1.474879652,0.425721384,1.083978664,0.424469804,1.931825439,0.422408712,1.649584081,0.420723789,1.838050341,0.418942937,1.369243956,0.417660487
0.974650666,1.073080607,1.169617714,0.490807919,1.483227079,1.891364719,1.570810699,0.711742908,1.373789945,0.611634978,1.522515921,0.243674714,1.382838299,0.622855794,1.484607198,0.523130476,1.379981701,1.468410226,1.418817643,1.45326302,1.334925506,0.132367548,1.360695123,1.608002344,1.311918431,1.145351937,1.292140789,1.335235688,1.26267888,1.474879652,1.233124461,1.083978664,1.212210204,1.931825439,1.175762456,1.649584081,1.145995998,1.838050341,1.114311965,1.369243956,1.092126595
0.109671268,1.073080607,0.119349709,0.490807919,0.125115132,1.891364719,0.139162471,0.711742908,0.145755591,0.611634978,0.151620501,0.243674714,0.155362637,0.622855794,0.161053381,0.523130476,0.166089614,1.468410226,0.175780827,1.45326302,0.184969178,0.132367548,0.187675531,1.608002344,0.197042621,1.145351937,0.203965561,1.335235688,0.211423008,1.474879652,0.21912896,1.083978664,0.225005768,1.931825439,0.233781516,1.649584081,0.241096552,1.838050341,0.248675728,1.369243956,0.254394972
0.4713068,1.073080607,0.469506713,0.490807919,0.4689198,1.891364719,0.465469103,0.711742908,0.464433608,0.611634978,0.46359533,0.243674714,0.463464175,0.622855794,0.462606479,0.523130476,0.461939502,1.468410226,0.459495614,1.45326302,0.457133247,0.132367548,0.457159226,1.608002344,0.454577245,1.145351937,0.452855759,1.335235688,0.450847724,1.474879652,0.448658657,1.083978664,0.447141061,1.931825439,0.444350779,1.649584081,0.442082458,1.838050341,0.43962189,1.369243956,0.437891265
0.626947292,1.073080607,0.63287293,0.490807919,0.642877997,1.891364719,0.645798125,0.711742908,0.656102641,0.611634978,0.66859489,0.243674714,0.685641498,0.622855794,0.703375573,0.523130476,0.725444819,1.468410226,0.744916884,1.45326302,0.768274657,0.132367548,0.808338781,1.608002344,0.845326945,1.145351937,0.894956896,1.335235688,0.952679867,1.474879652,1.015095373,1.083978664,1.078880467,1.931825439,1.110197613,1.649584081,1.113903654,1.838050341,1.094853964,1.369243956,1.076971955
0.464651482,1.073080607,0.462571137,0.490807919,0.461638352,1.891364719,0.458092359,0.711742908,0.45680072,0.611634978,0.455704892,0.243674714,0.455261973,0.622855794,0.454169917,0.523130476,0.45326237,1.468410226,0.450780848,1.45326302,0.448403845,0.132367548,0.448168753,1.608002344,0.445638236,1.145351937,0.443893133,1.335235688,0.441917456,1.474879652,0.439806032,1.083978664,0.438300049,1.931825439,0.435708604,1.649584081,0.433592999,1.838050341,0.4313321,1.369243956,0.429717163
0.260521794,1.073080607,0.264903917,0.490807919,0.267542204,1.891364719,0.273861846,0.711742908,0.276864747,0.611634978,0.279542303,0.243674714,0.281276063,0.622855794,0.283872796,0.523130476,0.286177723,1.468410226,0.290542148,1.45326302,0.294680828,0.132367548,0.295950969,1.608002344,0.300161998,1.145351937,0.303291057,1.335235688,0.306653136,1.474879652,0.310121734,1.083978664,0.31278247,1.931825439,0.316714749,1.649584081,0.320001961,1.838050341,0.323401621,1.369243956,0.325983294
0.231393261,1.073080607,0.236798051,0.490807919,0.240040137,1.891364719,0.247851923,0.711742908,0.251548027,0.611634978,0.254840989,0.243674714,0.256962494,0.622855794,0.260156599,0.523130476,0.262988857,1.468410226,0.268381794,1.45326302,0.273495486,0.132367548,0.275042901,1.608002344,0.280249509,1.145351937,0.284111156,1.335235688,0.288264089,1.474879652,0.292551035,1.083978664,0.29583302,1.931825439,0.300700895,1.649584081,0.304766426,1.838050341,0.308973924,1.369243956,0.312162561
